,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
49,proud boys are really just a bunch of gay boys.,0.685714286,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral']","[{'contradiction': 2.8, 'neutral': 27.8, 'entailment': 69.3}, {'contradiction': 20.0, 'neutral': 79.9, 'entailment': 0.0}, {'contradiction': 96.0, 'neutral': 4.0, 'entailment': 0.0}, {'contradiction': 97.2, 'neutral': 2.5, 'entailment': 0.3}, {'contradiction': 30.6, 'neutral': 66.6, 'entailment': 2.9}, {'contradiction': 95.6, 'neutral': 4.2, 'entailment': 0.2}, {'contradiction': 98.6, 'neutral': 1.3, 'entailment': 0.1}, {'contradiction': 10.1, 'neutral': 89.6, 'entailment': 0.3}, {'contradiction': 19.3, 'neutral': 76.1, 'entailment': 4.6}, {'contradiction': 54.1, 'neutral': 42.3, 'entailment': 3.6}, {'contradiction': 41.5, 'neutral': 58.5, 'entailment': 0.0}, {'contradiction': 75.3, 'neutral': 24.6, 'entailment': 0.2}, {'contradiction': 99.5, 'neutral': 0.4, 'entailment': 0.0}, {'contradiction': 99.9, 'neutral': 0.1, 'entailment': 0.0}, {'contradiction': 8.9, 'neutral': 83.2, 'entailment': 7.9}]"
50,After the Orlando shootings Yiannopoulos started wearing a t shirt that had the GLBT rainbow colours with the text We Shoot Back... if Id been a gay guy and down there I might have worn the same shirt.,0.5,bias,gays,lgbtq,prejudice against gays,"['entailment', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral']","[{'contradiction': 3.7, 'neutral': 33.5, 'entailment': 62.7}, {'contradiction': 69.7, 'neutral': 30.2, 'entailment': 0.1}, {'contradiction': 26.0, 'neutral': 63.1, 'entailment': 10.8}, {'contradiction': 97.7, 'neutral': 2.1, 'entailment': 0.2}, {'contradiction': 0.9, 'neutral': 72.9, 'entailment': 26.1}, {'contradiction': 97.2, 'neutral': 2.7, 'entailment': 0.1}, {'contradiction': 98.3, 'neutral': 1.7, 'entailment': 0.1}, {'contradiction': 20.4, 'neutral': 75.1, 'entailment': 4.5}, {'contradiction': 53.5, 'neutral': 43.2, 'entailment': 3.3}, {'contradiction': 6.4, 'neutral': 88.0, 'entailment': 5.6}, {'contradiction': 88.2, 'neutral': 11.8, 'entailment': 0.0}, {'contradiction': 55.1, 'neutral': 44.8, 'entailment': 0.1}, {'contradiction': 96.8, 'neutral': 3.2, 'entailment': 0.0}, {'contradiction': 96.3, 'neutral': 3.7, 'entailment': 0.1}, {'contradiction': 0.9, 'neutral': 72.3, 'entailment': 26.8}]"
51,All his phony leaks was a figament of his imagination any one can imagine hearing  something other than what was really said like I would love to eat a donut the man says and then repeating that he heard the man say he ate 6 donuts. and thats the case here comey should have never had the position as FBI director he is a pansie dude and probably GAY.,0.5,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 0.3, 'neutral': 8.6, 'entailment': 91.1}, {'contradiction': 1.5, 'neutral': 98.2, 'entailment': 0.3}, {'contradiction': 7.1, 'neutral': 92.6, 'entailment': 0.4}, {'contradiction': 49.5, 'neutral': 49.9, 'entailment': 0.7}, {'contradiction': 0.2, 'neutral': 42.4, 'entailment': 57.4}, {'contradiction': 13.1, 'neutral': 81.4, 'entailment': 5.6}, {'contradiction': 37.8, 'neutral': 61.2, 'entailment': 1.0}, {'contradiction': 11.0, 'neutral': 85.8, 'entailment': 3.2}, {'contradiction': 6.6, 'neutral': 92.4, 'entailment': 1.0}, {'contradiction': 12.5, 'neutral': 77.8, 'entailment': 9.7}, {'contradiction': 36.3, 'neutral': 63.6, 'entailment': 0.1}, {'contradiction': 15.3, 'neutral': 84.3, 'entailment': 0.4}, {'contradiction': 7.9, 'neutral': 90.4, 'entailment': 1.7}, {'contradiction': 40.3, 'neutral': 59.0, 'entailment': 0.7}, {'contradiction': 4.4, 'neutral': 84.5, 'entailment': 11.0}]"
52,Killing gays and wearing traditional clothing? How are those equivalent?,0.625,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment']","[{'contradiction': 1.9, 'neutral': 38.1, 'entailment': 60.0}, {'contradiction': 0.9, 'neutral': 98.8, 'entailment': 0.4}, {'contradiction': 0.5, 'neutral': 92.0, 'entailment': 7.4}, {'contradiction': 80.5, 'neutral': 18.7, 'entailment': 0.9}, {'contradiction': 0.1, 'neutral': 96.5, 'entailment': 3.4}, {'contradiction': 23.0, 'neutral': 72.9, 'entailment': 4.1}, {'contradiction': 40.8, 'neutral': 58.5, 'entailment': 0.7}, {'contradiction': 2.8, 'neutral': 57.5, 'entailment': 39.7}, {'contradiction': 84.6, 'neutral': 14.7, 'entailment': 0.7}, {'contradiction': 2.6, 'neutral': 82.2, 'entailment': 15.2}, {'contradiction': 3.3, 'neutral': 96.6, 'entailment': 0.1}, {'contradiction': 5.2, 'neutral': 94.6, 'entailment': 0.3}, {'contradiction': 1.2, 'neutral': 97.4, 'entailment': 1.5}, {'contradiction': 4.1, 'neutral': 82.7, 'entailment': 13.2}, {'contradiction': 0.9, 'neutral': 22.1, 'entailment': 77.0}]"
53,Actually its not clear whether the lovers were all female.  A few females complained but the article went on to describe how the priest invited other priests to his sex parties.  Its a gay thing.,0.9,bias,gays,lgbtq,prejudice towards gays,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral']","[{'contradiction': 2.6, 'neutral': 38.4, 'entailment': 59.0}, {'contradiction': 61.5, 'neutral': 38.4, 'entailment': 0.1}, {'contradiction': 83.5, 'neutral': 16.4, 'entailment': 0.2}, {'contradiction': 91.6, 'neutral': 8.0, 'entailment': 0.3}, {'contradiction': 1.4, 'neutral': 91.6, 'entailment': 6.9}, {'contradiction': 55.9, 'neutral': 44.0, 'entailment': 0.1}, {'contradiction': 67.0, 'neutral': 32.9, 'entailment': 0.1}, {'contradiction': 14.7, 'neutral': 77.5, 'entailment': 7.8}, {'contradiction': 26.2, 'neutral': 63.4, 'entailment': 10.4}, {'contradiction': 16.5, 'neutral': 78.5, 'entailment': 5.0}, {'contradiction': 83.9, 'neutral': 16.0, 'entailment': 0.0}, {'contradiction': 74.1, 'neutral': 24.9, 'entailment': 1.0}, {'contradiction': 68.5, 'neutral': 31.3, 'entailment': 0.2}, {'contradiction': 98.6, 'neutral': 1.4, 'entailment': 0.0}, {'contradiction': 2.0, 'neutral': 84.8, 'entailment': 13.2}]"
54,OMG Stop the presses The WH fires its chief usher.  Shes a black immigrant woman and gay.  How disgusting.  How can Trump do such a thing.  I heard Trump personally fired her.  Next hes going to fire the WH gardener.  What is going on?  Lets organize and protest and riot in the streets  Hawaii needs to file a lawsuit.,0.594594595,bias,"blacks,women,gays","race,gender,lgbtq","prejudice against blacks,women,gays","['entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral']","[{'contradiction': 1.3, 'neutral': 15.0, 'entailment': 83.7}, {'contradiction': 0.5, 'neutral': 99.4, 'entailment': 0.1}, {'contradiction': 1.6, 'neutral': 97.8, 'entailment': 0.6}, {'contradiction': 17.5, 'neutral': 82.0, 'entailment': 0.4}, {'contradiction': 0.2, 'neutral': 76.8, 'entailment': 23.0}, {'contradiction': 43.2, 'neutral': 55.5, 'entailment': 1.2}, {'contradiction': 93.0, 'neutral': 6.9, 'entailment': 0.1}, {'contradiction': 2.7, 'neutral': 96.8, 'entailment': 0.5}, {'contradiction': 26.9, 'neutral': 70.8, 'entailment': 2.3}, {'contradiction': 2.2, 'neutral': 93.7, 'entailment': 4.2}, {'contradiction': 14.2, 'neutral': 85.8, 'entailment': 0.0}, {'contradiction': 14.6, 'neutral': 85.2, 'entailment': 0.2}, {'contradiction': 1.1, 'neutral': 29.8, 'entailment': 69.0}, {'contradiction': 7.6, 'neutral': 91.2, 'entailment': 1.2}, {'contradiction': 0.8, 'neutral': 75.1, 'entailment': 24.1}]"
55,Not only does she think like a man she sure as hell looks like one also.......she is a transexual for sure,0.7,bias,transexuals,lgbtq,prejudice against transsexuls,"['entailment', 'neutral', 'neutral', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral']","[{'contradiction': 0.2, 'neutral': 5.9, 'entailment': 93.8}, {'contradiction': 3.7, 'neutral': 96.3, 'entailment': 0.0}, {'contradiction': 30.3, 'neutral': 69.6, 'entailment': 0.1}, {'contradiction': 89.8, 'neutral': 10.1, 'entailment': 0.1}, {'contradiction': 0.4, 'neutral': 45.4, 'entailment': 54.2}, {'contradiction': 85.9, 'neutral': 14.1, 'entailment': 0.1}, {'contradiction': 86.4, 'neutral': 13.6, 'entailment': 0.0}, {'contradiction': 5.4, 'neutral': 92.3, 'entailment': 2.3}, {'contradiction': 9.1, 'neutral': 84.6, 'entailment': 6.2}, {'contradiction': 4.5, 'neutral': 94.2, 'entailment': 1.3}, {'contradiction': 20.7, 'neutral': 79.2, 'entailment': 0.0}, {'contradiction': 34.2, 'neutral': 65.4, 'entailment': 0.4}, {'contradiction': 26.5, 'neutral': 73.5, 'entailment': 0.1}, {'contradiction': 98.1, 'neutral': 1.8, 'entailment': 0.0}, {'contradiction': 1.1, 'neutral': 95.4, 'entailment': 3.5}]"
56,I find it curious that in your posts you focus exclusively on the gay part of this article but say nothing about the priest with 30 female lovers.,0.6,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'neutral']","[{'contradiction': 2.6, 'neutral': 46.4, 'entailment': 51.1}, {'contradiction': 26.8, 'neutral': 73.1, 'entailment': 0.1}, {'contradiction': 76.9, 'neutral': 22.9, 'entailment': 0.2}, {'contradiction': 90.8, 'neutral': 8.9, 'entailment': 0.4}, {'contradiction': 0.1, 'neutral': 98.5, 'entailment': 1.4}, {'contradiction': 86.6, 'neutral': 12.7, 'entailment': 0.7}, {'contradiction': 93.6, 'neutral': 6.3, 'entailment': 0.1}, {'contradiction': 12.3, 'neutral': 82.6, 'entailment': 5.0}, {'contradiction': 42.8, 'neutral': 46.6, 'entailment': 10.6}, {'contradiction': 4.3, 'neutral': 91.5, 'entailment': 4.3}, {'contradiction': 68.7, 'neutral': 31.3, 'entailment': 0.0}, {'contradiction': 29.1, 'neutral': 70.4, 'entailment': 0.5}, {'contradiction': 14.0, 'neutral': 84.4, 'entailment': 1.6}, {'contradiction': 91.1, 'neutral': 8.6, 'entailment': 0.3}, {'contradiction': 0.4, 'neutral': 54.3, 'entailment': 45.3}]"
57,Yeah thats what the homosexual activists call anything that disagrees with homosexual acts: bullying.  Whats really bullying is sticking your penis in someones anus.,0.642857143,bias,homosexuals,lgbtq,prejudice against homosexuals,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 2.1, 'neutral': 69.2, 'entailment': 28.7}, {'contradiction': 18.2, 'neutral': 81.8, 'entailment': 0.1}, {'contradiction': 0.1, 'neutral': 99.5, 'entailment': 0.4}, {'contradiction': 32.6, 'neutral': 64.2, 'entailment': 3.1}, {'contradiction': 0.2, 'neutral': 87.5, 'entailment': 12.3}, {'contradiction': 54.9, 'neutral': 44.8, 'entailment': 0.3}, {'contradiction': 70.8, 'neutral': 29.1, 'entailment': 0.1}, {'contradiction': 12.3, 'neutral': 86.2, 'entailment': 1.5}, {'contradiction': 48.7, 'neutral': 47.0, 'entailment': 4.4}, {'contradiction': 5.9, 'neutral': 86.2, 'entailment': 7.9}, {'contradiction': 32.4, 'neutral': 67.6, 'entailment': 0.0}, {'contradiction': 31.6, 'neutral': 68.2, 'entailment': 0.2}, {'contradiction': 5.4, 'neutral': 93.1, 'entailment': 1.5}, {'contradiction': 20.5, 'neutral': 79.2, 'entailment': 0.3}, {'contradiction': 1.9, 'neutral': 55.3, 'entailment': 42.8}]"
58,Try being a homosexual over in Saudi Arabia...I am sure they feel real loved over there.,0.527027027,bias,homosexuals,lgbtq,prejudice against homosexuals,"['entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 0.4, 'neutral': 9.0, 'entailment': 90.6}, {'contradiction': 0.9, 'neutral': 98.9, 'entailment': 0.2}, {'contradiction': 16.5, 'neutral': 83.5, 'entailment': 0.0}, {'contradiction': 20.4, 'neutral': 78.2, 'entailment': 1.4}, {'contradiction': 0.1, 'neutral': 99.5, 'entailment': 0.3}, {'contradiction': 75.6, 'neutral': 24.1, 'entailment': 0.4}, {'contradiction': 73.3, 'neutral': 26.2, 'entailment': 0.5}, {'contradiction': 1.1, 'neutral': 98.5, 'entailment': 0.4}, {'contradiction': 20.2, 'neutral': 74.8, 'entailment': 5.0}, {'contradiction': 1.1, 'neutral': 93.0, 'entailment': 5.9}, {'contradiction': 2.5, 'neutral': 97.5, 'entailment': 0.0}, {'contradiction': 12.0, 'neutral': 87.7, 'entailment': 0.3}, {'contradiction': 5.3, 'neutral': 93.9, 'entailment': 0.8}, {'contradiction': 95.6, 'neutral': 4.2, 'entailment': 0.2}, {'contradiction': 0.1, 'neutral': 32.0, 'entailment': 67.9}]"
59,gay probably poor also otherwise he could of moved on her like a bitch and grabbed her by the pussy,0.590909091,bias,"gays,women","lgbtq,gender",prejudice against men and objectification of women,"['entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral']","[{'contradiction': 0.3, 'neutral': 18.7, 'entailment': 81.0}, {'contradiction': 1.3, 'neutral': 98.7, 'entailment': 0.0}, {'contradiction': 7.3, 'neutral': 92.3, 'entailment': 0.4}, {'contradiction': 9.2, 'neutral': 87.1, 'entailment': 3.7}, {'contradiction': 0.1, 'neutral': 53.9, 'entailment': 46.0}, {'contradiction': 79.0, 'neutral': 20.7, 'entailment': 0.3}, {'contradiction': 95.7, 'neutral': 4.1, 'entailment': 0.1}, {'contradiction': 0.9, 'neutral': 93.5, 'entailment': 5.5}, {'contradiction': 86.2, 'neutral': 13.3, 'entailment': 0.6}, {'contradiction': 3.0, 'neutral': 92.4, 'entailment': 4.6}, {'contradiction': 6.7, 'neutral': 93.3, 'entailment': 0.0}, {'contradiction': 5.3, 'neutral': 94.3, 'entailment': 0.3}, {'contradiction': 4.1, 'neutral': 95.2, 'entailment': 0.6}, {'contradiction': 81.0, 'neutral': 18.8, 'entailment': 0.1}, {'contradiction': 0.4, 'neutral': 81.4, 'entailment': 18.1}]"
60,The gay community is the most oppressive organization out there and your comment reflects that They allow NO DISSENT yet this country is built on it.,0.833333333,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment']","[{'contradiction': 2.4, 'neutral': 22.8, 'entailment': 74.8}, {'contradiction': 25.9, 'neutral': 73.2, 'entailment': 0.9}, {'contradiction': 0.0, 'neutral': 99.9, 'entailment': 0.1}, {'contradiction': 7.5, 'neutral': 92.2, 'entailment': 0.3}, {'contradiction': 0.1, 'neutral': 77.5, 'entailment': 22.4}, {'contradiction': 92.2, 'neutral': 7.0, 'entailment': 0.8}, {'contradiction': 33.9, 'neutral': 65.8, 'entailment': 0.3}, {'contradiction': 0.2, 'neutral': 99.4, 'entailment': 0.4}, {'contradiction': 90.7, 'neutral': 7.4, 'entailment': 1.9}, {'contradiction': 3.9, 'neutral': 88.4, 'entailment': 7.6}, {'contradiction': 0.6, 'neutral': 99.4, 'entailment': 0.0}, {'contradiction': 48.6, 'neutral': 51.0, 'entailment': 0.4}, {'contradiction': 79.1, 'neutral': 17.5, 'entailment': 3.5}, {'contradiction': 5.5, 'neutral': 58.4, 'entailment': 36.1}, {'contradiction': 0.3, 'neutral': 12.7, 'entailment': 87.0}]"
61,Homosexuality transgender sexall are deviations from normal human behavior as well.,0.557142857,bias,homosexuals,lgbtq,prejudice against homosexuals,"['entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 0.1, 'neutral': 14.6, 'entailment': 85.3}, {'contradiction': 0.1, 'neutral': 99.8, 'entailment': 0.1}, {'contradiction': 0.5, 'neutral': 99.5, 'entailment': 0.0}, {'contradiction': 5.0, 'neutral': 94.4, 'entailment': 0.6}, {'contradiction': 0.1, 'neutral': 99.6, 'entailment': 0.3}, {'contradiction': 7.9, 'neutral': 91.9, 'entailment': 0.2}, {'contradiction': 66.3, 'neutral': 33.6, 'entailment': 0.2}, {'contradiction': 0.5, 'neutral': 99.5, 'entailment': 0.1}, {'contradiction': 6.1, 'neutral': 93.6, 'entailment': 0.2}, {'contradiction': 0.1, 'neutral': 8.0, 'entailment': 91.9}, {'contradiction': 1.0, 'neutral': 98.9, 'entailment': 0.0}, {'contradiction': 2.8, 'neutral': 97.0, 'entailment': 0.2}, {'contradiction': 0.1, 'neutral': 99.8, 'entailment': 0.1}, {'contradiction': 6.6, 'neutral': 93.3, 'entailment': 0.1}, {'contradiction': 0.1, 'neutral': 90.8, 'entailment': 9.1}]"
62,We just got forced to give money to a belief system preaching planned parenthood which believes a child is nothing until it breaths air and that homosexuality and promiscuity are fine even transgendering.  Wake up people  Belief systems abound and need to be exposed.,1.0,bias,"transgenders,homosexuals",lgbtq,"prejudice against homosexuals,transgenders","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral']","[{'contradiction': 18.3, 'neutral': 46.2, 'entailment': 35.6}, {'contradiction': 1.1, 'neutral': 98.8, 'entailment': 0.1}, {'contradiction': 0.7, 'neutral': 99.3, 'entailment': 0.0}, {'contradiction': 13.9, 'neutral': 85.2, 'entailment': 0.9}, {'contradiction': 0.7, 'neutral': 95.9, 'entailment': 3.4}, {'contradiction': 79.5, 'neutral': 20.1, 'entailment': 0.4}, {'contradiction': 33.0, 'neutral': 66.6, 'entailment': 0.4}, {'contradiction': 6.5, 'neutral': 93.1, 'entailment': 0.4}, {'contradiction': 26.9, 'neutral': 72.2, 'entailment': 0.9}, {'contradiction': 21.8, 'neutral': 67.0, 'entailment': 11.2}, {'contradiction': 14.7, 'neutral': 85.2, 'entailment': 0.1}, {'contradiction': 6.2, 'neutral': 93.4, 'entailment': 0.4}, {'contradiction': 97.8, 'neutral': 2.1, 'entailment': 0.1}, {'contradiction': 99.3, 'neutral': 0.7, 'entailment': 0.0}, {'contradiction': 1.6, 'neutral': 58.1, 'entailment': 40.3}]"
63,Awww you find it sad that people arent supporting the gay agenda?  Stop whining God its all weve been hearing for 20 years now: the gays the gays the gays.  Even when they were all killing themselves with AIDS they whined as if it was someone elses fault.,0.6,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral']","[{'contradiction': 1.4, 'neutral': 18.4, 'entailment': 80.2}, {'contradiction': 9.2, 'neutral': 90.6, 'entailment': 0.2}, {'contradiction': 5.8, 'neutral': 94.2, 'entailment': 0.1}, {'contradiction': 32.8, 'neutral': 66.1, 'entailment': 1.1}, {'contradiction': 0.0, 'neutral': 0.6, 'entailment': 99.3}, {'contradiction': 88.5, 'neutral': 11.0, 'entailment': 0.5}, {'contradiction': 86.8, 'neutral': 12.6, 'entailment': 0.6}, {'contradiction': 12.4, 'neutral': 87.0, 'entailment': 0.7}, {'contradiction': 74.5, 'neutral': 21.3, 'entailment': 4.2}, {'contradiction': 8.2, 'neutral': 73.4, 'entailment': 18.4}, {'contradiction': 14.4, 'neutral': 85.6, 'entailment': 0.0}, {'contradiction': 1.1, 'neutral': 67.5, 'entailment': 31.4}, {'contradiction': 11.0, 'neutral': 87.3, 'entailment': 1.8}, {'contradiction': 84.6, 'neutral': 14.6, 'entailment': 0.8}, {'contradiction': 5.7, 'neutral': 47.7, 'entailment': 46.6}]"
64,My sympathies arent with the transgender who wants to be a soldier in the U.S. army. Its with the guys who put their lives on the line being expected to react to transgenders as if there is nothing highly highly unusual with it. Most soldiers will rarely if ever meet a transgender.  The encounters are so infrequent that in practical terms having these people be assimilated is impossible due to human nature.,0.6,bias,transgenders,lgbtq,prejudice against transgenders,"['entailment', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 3.7, 'neutral': 8.9, 'entailment': 87.4}, {'contradiction': 57.1, 'neutral': 42.9, 'entailment': 0.1}, {'contradiction': 33.9, 'neutral': 66.0, 'entailment': 0.1}, {'contradiction': 82.9, 'neutral': 15.5, 'entailment': 1.6}, {'contradiction': 0.9, 'neutral': 98.0, 'entailment': 1.1}, {'contradiction': 95.6, 'neutral': 4.3, 'entailment': 0.1}, {'contradiction': 98.2, 'neutral': 1.7, 'entailment': 0.0}, {'contradiction': 8.3, 'neutral': 90.0, 'entailment': 1.6}, {'contradiction': 83.3, 'neutral': 13.3, 'entailment': 3.3}, {'contradiction': 22.0, 'neutral': 47.6, 'entailment': 30.5}, {'contradiction': 84.9, 'neutral': 15.1, 'entailment': 0.0}, {'contradiction': 59.7, 'neutral': 40.1, 'entailment': 0.3}, {'contradiction': 69.3, 'neutral': 30.4, 'entailment': 0.4}, {'contradiction': 98.4, 'neutral': 1.5, 'entailment': 0.0}, {'contradiction': 1.7, 'neutral': 20.9, 'entailment': 77.4}]"
65,Sin is unnatural behavior.  Gay people have different sexual natures which is their own business not yours.  Romans 2  what you are doing is sinful.,0.833333333,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment']","[{'contradiction': 0.3, 'neutral': 17.8, 'entailment': 81.8}, {'contradiction': 0.5, 'neutral': 99.4, 'entailment': 0.1}, {'contradiction': 3.9, 'neutral': 96.1, 'entailment': 0.0}, {'contradiction': 18.3, 'neutral': 81.2, 'entailment': 0.5}, {'contradiction': 0.4, 'neutral': 96.2, 'entailment': 3.4}, {'contradiction': 23.7, 'neutral': 75.6, 'entailment': 0.7}, {'contradiction': 14.1, 'neutral': 85.0, 'entailment': 0.9}, {'contradiction': 3.7, 'neutral': 96.1, 'entailment': 0.1}, {'contradiction': 32.6, 'neutral': 65.8, 'entailment': 1.6}, {'contradiction': 0.5, 'neutral': 22.2, 'entailment': 77.3}, {'contradiction': 1.5, 'neutral': 98.5, 'entailment': 0.0}, {'contradiction': 5.3, 'neutral': 94.2, 'entailment': 0.5}, {'contradiction': 2.2, 'neutral': 97.3, 'entailment': 0.5}, {'contradiction': 7.4, 'neutral': 92.2, 'entailment': 0.5}, {'contradiction': 0.2, 'neutral': 32.2, 'entailment': 67.6}]"
66,About half the priesthood is gay but that will decline now that gay marriage is legal. It is the discipline of Continence that must be overturned first followed by promises of celibacy for gays and straights men and women with clergy allowed to marry after ordination not just before as the Orthodox do who also reject continece. These are matters of discipline not theology and can be changed. They will be.,0.5,bias,gays,lgbtq,prejudice against gays,"['entailment', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 3.9, 'neutral': 30.2, 'entailment': 65.9}, {'contradiction': 11.5, 'neutral': 88.0, 'entailment': 0.5}, {'contradiction': 31.6, 'neutral': 68.3, 'entailment': 0.1}, {'contradiction': 78.4, 'neutral': 21.1, 'entailment': 0.6}, {'contradiction': 0.1, 'neutral': 87.4, 'entailment': 12.5}, {'contradiction': 97.4, 'neutral': 2.2, 'entailment': 0.4}, {'contradiction': 95.2, 'neutral': 4.6, 'entailment': 0.3}, {'contradiction': 16.9, 'neutral': 81.9, 'entailment': 1.2}, {'contradiction': 50.3, 'neutral': 46.6, 'entailment': 3.1}, {'contradiction': 5.5, 'neutral': 87.0, 'entailment': 7.5}, {'contradiction': 92.4, 'neutral': 7.3, 'entailment': 0.3}, {'contradiction': 21.1, 'neutral': 78.2, 'entailment': 0.7}, {'contradiction': 20.9, 'neutral': 78.3, 'entailment': 0.8}, {'contradiction': 85.2, 'neutral': 14.2, 'entailment': 0.5}, {'contradiction': 1.1, 'neutral': 22.8, 'entailment': 76.0}]"
67,No more queers and faggots in the military. Its about time.,0.879003559,bias,"queers,faggots",lgbtq,prejudice against queers and faggots,"['neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment']","[{'contradiction': 0.8, 'neutral': 61.3, 'entailment': 37.9}, {'contradiction': 0.2, 'neutral': 96.4, 'entailment': 3.3}, {'contradiction': 50.9, 'neutral': 48.9, 'entailment': 0.2}, {'contradiction': 24.8, 'neutral': 74.6, 'entailment': 0.5}, {'contradiction': 0.0, 'neutral': 99.4, 'entailment': 0.6}, {'contradiction': 0.3, 'neutral': 14.1, 'entailment': 85.6}, {'contradiction': 0.8, 'neutral': 35.5, 'entailment': 63.7}, {'contradiction': 0.6, 'neutral': 93.9, 'entailment': 5.5}, {'contradiction': 79.3, 'neutral': 18.4, 'entailment': 2.3}, {'contradiction': 5.6, 'neutral': 76.0, 'entailment': 18.3}, {'contradiction': 9.6, 'neutral': 90.1, 'entailment': 0.3}, {'contradiction': 6.1, 'neutral': 93.6, 'entailment': 0.3}, {'contradiction': 0.3, 'neutral': 97.5, 'entailment': 2.2}, {'contradiction': 0.3, 'neutral': 78.3, 'entailment': 21.4}, {'contradiction': 1.4, 'neutral': 25.7, 'entailment': 72.9}]"
