,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
112,No no no    Havent you been keeping up?  Trump is now confirming that manmade climate change is a fact.  Its being caused by radical Islamic terrorists.,0.833333333,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'contradiction']","[{'contradiction': 10.2, 'neutral': 26.3, 'entailment': 63.6}, {'contradiction': 92.6, 'neutral': 7.3, 'entailment': 0.1}, {'contradiction': 88.5, 'neutral': 11.4, 'entailment': 0.1}, {'contradiction': 88.2, 'neutral': 11.7, 'entailment': 0.2}, {'contradiction': 93.0, 'neutral': 4.6, 'entailment': 2.4}, {'contradiction': 90.4, 'neutral': 6.6, 'entailment': 3.0}, {'contradiction': 47.1, 'neutral': 52.6, 'entailment': 0.3}, {'contradiction': 79.5, 'neutral': 19.6, 'entailment': 0.9}, {'contradiction': 83.4, 'neutral': 12.8, 'entailment': 3.8}, {'contradiction': 85.4, 'neutral': 12.5, 'entailment': 2.0}, {'contradiction': 38.2, 'neutral': 60.8, 'entailment': 1.0}, {'contradiction': 34.4, 'neutral': 64.7, 'entailment': 0.9}, {'contradiction': 17.2, 'neutral': 34.1, 'entailment': 48.6}, {'contradiction': 15.0, 'neutral': 35.2, 'entailment': 49.7}, {'contradiction': 86.2, 'neutral': 13.3, 'entailment': 0.5}]"
113,Investigators worked through the night to determine what led a truck driver to plow down people on a riverfront bike path near the World Trade Center brandishing air guns and yelling God is great in Arabic  Gee it is POSSIBLE that his actions had SOMETHING to do with his membership in the death cult called islam.....,0.6,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'neutral', 'contradiction']","[{'contradiction': 13.0, 'neutral': 38.9, 'entailment': 48.1}, {'contradiction': 91.7, 'neutral': 8.2, 'entailment': 0.1}, {'contradiction': 81.1, 'neutral': 18.8, 'entailment': 0.1}, {'contradiction': 89.5, 'neutral': 10.4, 'entailment': 0.1}, {'contradiction': 48.4, 'neutral': 50.2, 'entailment': 1.5}, {'contradiction': 29.0, 'neutral': 65.3, 'entailment': 5.7}, {'contradiction': 26.0, 'neutral': 74.0, 'entailment': 0.0}, {'contradiction': 40.1, 'neutral': 58.8, 'entailment': 1.1}, {'contradiction': 74.3, 'neutral': 23.4, 'entailment': 2.2}, {'contradiction': 9.5, 'neutral': 40.6, 'entailment': 49.9}, {'contradiction': 6.2, 'neutral': 93.6, 'entailment': 0.2}, {'contradiction': 11.2, 'neutral': 88.6, 'entailment': 0.2}, {'contradiction': 0.3, 'neutral': 32.1, 'entailment': 67.6}, {'contradiction': 1.0, 'neutral': 80.8, 'entailment': 18.1}, {'contradiction': 53.9, 'neutral': 45.8, 'entailment': 0.3}]"
114,Obamma the muslim slime ball was the one to worry about,0.644067797,bias,muslims,religion,prejudice against muslims,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'contradiction', 'neutral', 'entailment', 'neutral']","[{'contradiction': 28.9, 'neutral': 64.0, 'entailment': 7.0}, {'contradiction': 94.0, 'neutral': 5.9, 'entailment': 0.2}, {'contradiction': 88.3, 'neutral': 11.6, 'entailment': 0.1}, {'contradiction': 84.3, 'neutral': 15.4, 'entailment': 0.3}, {'contradiction': 2.9, 'neutral': 62.2, 'entailment': 34.9}, {'contradiction': 17.0, 'neutral': 73.2, 'entailment': 9.7}, {'contradiction': 23.0, 'neutral': 76.5, 'entailment': 0.5}, {'contradiction': 37.5, 'neutral': 59.8, 'entailment': 2.7}, {'contradiction': 42.2, 'neutral': 46.8, 'entailment': 11.0}, {'contradiction': 25.7, 'neutral': 34.1, 'entailment': 40.1}, {'contradiction': 19.1, 'neutral': 80.6, 'entailment': 0.3}, {'contradiction': 57.2, 'neutral': 42.5, 'entailment': 0.3}, {'contradiction': 0.4, 'neutral': 97.4, 'entailment': 2.3}, {'contradiction': 1.2, 'neutral': 48.3, 'entailment': 50.5}, {'contradiction': 11.8, 'neutral': 86.5, 'entailment': 1.7}]"
115,Muslim?  Why not Christian?  Or puppy? . Now change Muslim to terrorist and youll get a similar response to Nazi.,0.6,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral', 'contradiction', 'entailment', 'entailment', 'neutral']","[{'contradiction': 1.2, 'neutral': 12.6, 'entailment': 86.2}, {'contradiction': 97.6, 'neutral': 1.7, 'entailment': 0.7}, {'contradiction': 91.3, 'neutral': 7.4, 'entailment': 1.3}, {'contradiction': 60.0, 'neutral': 39.0, 'entailment': 1.0}, {'contradiction': 0.6, 'neutral': 1.0, 'entailment': 98.4}, {'contradiction': 39.3, 'neutral': 16.8, 'entailment': 43.9}, {'contradiction': 51.3, 'neutral': 47.9, 'entailment': 0.7}, {'contradiction': 52.2, 'neutral': 44.5, 'entailment': 3.3}, {'contradiction': 44.7, 'neutral': 24.4, 'entailment': 30.9}, {'contradiction': 24.7, 'neutral': 6.8, 'entailment': 68.5}, {'contradiction': 24.0, 'neutral': 75.2, 'entailment': 0.8}, {'contradiction': 69.2, 'neutral': 29.9, 'entailment': 0.9}, {'contradiction': 1.5, 'neutral': 23.3, 'entailment': 75.2}, {'contradiction': 1.3, 'neutral': 17.4, 'entailment': 81.3}, {'contradiction': 43.5, 'neutral': 54.3, 'entailment': 2.2}]"
116,We are gonna send all the Muslims you can handle.  That should shut you up you globalist dick,0.614285714,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction']","[{'contradiction': 11.6, 'neutral': 21.8, 'entailment': 66.6}, {'contradiction': 89.3, 'neutral': 8.7, 'entailment': 2.0}, {'contradiction': 79.0, 'neutral': 18.0, 'entailment': 3.1}, {'contradiction': 87.2, 'neutral': 10.9, 'entailment': 1.9}, {'contradiction': 43.2, 'neutral': 44.0, 'entailment': 12.7}, {'contradiction': 45.3, 'neutral': 36.2, 'entailment': 18.5}, {'contradiction': 75.4, 'neutral': 23.1, 'entailment': 1.5}, {'contradiction': 65.3, 'neutral': 32.2, 'entailment': 2.6}, {'contradiction': 68.5, 'neutral': 23.2, 'entailment': 8.3}, {'contradiction': 12.7, 'neutral': 26.4, 'entailment': 60.9}, {'contradiction': 13.9, 'neutral': 67.6, 'entailment': 18.4}, {'contradiction': 45.9, 'neutral': 50.2, 'entailment': 3.9}, {'contradiction': 1.5, 'neutral': 71.3, 'entailment': 27.2}, {'contradiction': 0.4, 'neutral': 15.0, 'entailment': 84.6}, {'contradiction': 62.3, 'neutral': 36.2, 'entailment': 1.5}]"
117,Also Remember Catholic laity are amongst the most supportive of civil marriage equality.  If so then this Catholic laity is facilitating one of the worst violations of Catholic teaching and promoting one of the greatest hoaxes on mankind which is that the sexual union of two gays can be a marriage.,0.5,bias,"christians,gays","religion,lgbtq",prejudice against christians and gays,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction']","[{'contradiction': 74.9, 'neutral': 16.4, 'entailment': 8.7}, {'contradiction': 97.1, 'neutral': 2.8, 'entailment': 0.1}, {'contradiction': 98.7, 'neutral': 1.2, 'entailment': 0.1}, {'contradiction': 87.8, 'neutral': 11.0, 'entailment': 1.1}, {'contradiction': 78.7, 'neutral': 19.7, 'entailment': 1.7}, {'contradiction': 89.4, 'neutral': 9.2, 'entailment': 1.4}, {'contradiction': 25.8, 'neutral': 72.7, 'entailment': 1.5}, {'contradiction': 37.2, 'neutral': 59.5, 'entailment': 3.3}, {'contradiction': 80.8, 'neutral': 16.9, 'entailment': 2.3}, {'contradiction': 10.5, 'neutral': 13.0, 'entailment': 76.5}, {'contradiction': 75.8, 'neutral': 23.7, 'entailment': 0.5}, {'contradiction': 32.2, 'neutral': 67.4, 'entailment': 0.5}, {'contradiction': 71.0, 'neutral': 18.8, 'entailment': 10.2}, {'contradiction': 24.4, 'neutral': 66.3, 'entailment': 9.3}, {'contradiction': 74.9, 'neutral': 24.6, 'entailment': 0.6}]"
118,SNAP neither confirms nor denies accusations. The do however give victims a voice.  Odd why dont priests stand up alongside the victims? Its a brotherhood thats why.  And those abused and denied a childhood and adulthood are denied by the catholic churchs lobby efforts again horrid,0.5,bias,christians,religion,prejudice against christians,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 50.5, 'neutral': 20.2, 'entailment': 29.3}, {'contradiction': 96.7, 'neutral': 3.1, 'entailment': 0.1}, {'contradiction': 99.0, 'neutral': 0.9, 'entailment': 0.1}, {'contradiction': 98.4, 'neutral': 1.3, 'entailment': 0.3}, {'contradiction': 94.7, 'neutral': 4.2, 'entailment': 1.1}, {'contradiction': 90.6, 'neutral': 7.2, 'entailment': 2.2}, {'contradiction': 96.5, 'neutral': 3.5, 'entailment': 0.0}, {'contradiction': 88.6, 'neutral': 10.9, 'entailment': 0.5}, {'contradiction': 86.9, 'neutral': 9.9, 'entailment': 3.2}, {'contradiction': 69.7, 'neutral': 18.2, 'entailment': 12.1}, {'contradiction': 48.1, 'neutral': 51.5, 'entailment': 0.5}, {'contradiction': 52.6, 'neutral': 46.1, 'entailment': 1.3}, {'contradiction': 61.6, 'neutral': 26.6, 'entailment': 11.8}, {'contradiction': 83.4, 'neutral': 13.3, 'entailment': 3.4}, {'contradiction': 99.4, 'neutral': 0.6, 'entailment': 0.1}]"
119,You do realize that Iran and Russia are allies right?.... and that ISIS is Sunni muslim and one of its top goals is to eradicate Shia muslims which the ruling group in Iran? ISIS and Iran are sworn enemies.   Educate yourself,0.5,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'contradiction']","[{'contradiction': 1.9, 'neutral': 10.3, 'entailment': 87.8}, {'contradiction': 83.8, 'neutral': 14.2, 'entailment': 2.0}, {'contradiction': 50.8, 'neutral': 45.2, 'entailment': 3.9}, {'contradiction': 67.7, 'neutral': 27.6, 'entailment': 4.7}, {'contradiction': 72.1, 'neutral': 24.2, 'entailment': 3.7}, {'contradiction': 48.8, 'neutral': 43.2, 'entailment': 7.9}, {'contradiction': 30.1, 'neutral': 68.5, 'entailment': 1.4}, {'contradiction': 77.6, 'neutral': 21.8, 'entailment': 0.6}, {'contradiction': 49.3, 'neutral': 37.4, 'entailment': 13.4}, {'contradiction': 4.8, 'neutral': 26.5, 'entailment': 68.8}, {'contradiction': 14.8, 'neutral': 83.0, 'entailment': 2.2}, {'contradiction': 36.4, 'neutral': 62.1, 'entailment': 1.5}, {'contradiction': 2.2, 'neutral': 20.0, 'entailment': 77.9}, {'contradiction': 2.1, 'neutral': 34.4, 'entailment': 63.5}, {'contradiction': 71.0, 'neutral': 28.1, 'entailment': 0.9}]"
120,And also how many of the so called Christians are also white racists.,0.65,bias,christians,religion,prejudice against christians,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 25.7, 'neutral': 61.6, 'entailment': 12.7}, {'contradiction': 84.4, 'neutral': 15.3, 'entailment': 0.3}, {'contradiction': 51.8, 'neutral': 47.6, 'entailment': 0.6}, {'contradiction': 56.3, 'neutral': 43.5, 'entailment': 0.2}, {'contradiction': 77.2, 'neutral': 20.3, 'entailment': 2.6}, {'contradiction': 71.4, 'neutral': 24.4, 'entailment': 4.2}, {'contradiction': 10.3, 'neutral': 89.4, 'entailment': 0.3}, {'contradiction': 46.8, 'neutral': 50.4, 'entailment': 2.7}, {'contradiction': 32.7, 'neutral': 57.7, 'entailment': 9.6}, {'contradiction': 34.1, 'neutral': 23.8, 'entailment': 42.2}, {'contradiction': 5.1, 'neutral': 94.6, 'entailment': 0.3}, {'contradiction': 17.7, 'neutral': 82.0, 'entailment': 0.3}, {'contradiction': 8.4, 'neutral': 63.2, 'entailment': 28.5}, {'contradiction': 2.5, 'neutral': 68.8, 'entailment': 28.8}, {'contradiction': 7.8, 'neutral': 85.1, 'entailment': 7.1}]"
121,weak rubber like stuff like this will not stop these maniacs... Trump is correct Islam is a religion of hate.. we need to do something structural as Trump is suggesting.,0.666666667,bias,muslims,religion,prejudice against muslims,"['entailment', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral']","[{'contradiction': 1.5, 'neutral': 30.1, 'entailment': 68.4}, {'contradiction': 40.0, 'neutral': 55.4, 'entailment': 4.6}, {'contradiction': 41.7, 'neutral': 58.0, 'entailment': 0.4}, {'contradiction': 97.9, 'neutral': 2.1, 'entailment': 0.0}, {'contradiction': 31.9, 'neutral': 58.6, 'entailment': 9.5}, {'contradiction': 17.0, 'neutral': 77.6, 'entailment': 5.4}, {'contradiction': 99.1, 'neutral': 0.9, 'entailment': 0.0}, {'contradiction': 82.7, 'neutral': 16.8, 'entailment': 0.5}, {'contradiction': 49.4, 'neutral': 26.2, 'entailment': 24.4}, {'contradiction': 38.4, 'neutral': 16.3, 'entailment': 45.3}, {'contradiction': 0.1, 'neutral': 99.6, 'entailment': 0.2}, {'contradiction': 0.5, 'neutral': 99.4, 'entailment': 0.1}, {'contradiction': 0.0, 'neutral': 3.0, 'entailment': 96.9}, {'contradiction': 0.2, 'neutral': 9.8, 'entailment': 90.1}, {'contradiction': 41.6, 'neutral': 56.0, 'entailment': 2.4}]"
122,IT IS ISLAM.  This murdering cult has been doing it for centuries.   ALL those who are allowed to immigration to America  follow Sharia law ALL of them.,0.8,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'entailment', 'neutral', 'neutral', 'entailment', 'neutral', 'neutral']","[{'contradiction': 4.1, 'neutral': 35.7, 'entailment': 60.2}, {'contradiction': 91.0, 'neutral': 8.7, 'entailment': 0.3}, {'contradiction': 87.4, 'neutral': 12.2, 'entailment': 0.4}, {'contradiction': 91.5, 'neutral': 7.4, 'entailment': 1.1}, {'contradiction': 20.6, 'neutral': 74.3, 'entailment': 5.1}, {'contradiction': 35.2, 'neutral': 57.7, 'entailment': 7.2}, {'contradiction': 6.0, 'neutral': 93.2, 'entailment': 0.7}, {'contradiction': 47.3, 'neutral': 50.7, 'entailment': 2.0}, {'contradiction': 78.6, 'neutral': 16.3, 'entailment': 5.1}, {'contradiction': 7.2, 'neutral': 16.5, 'entailment': 76.2}, {'contradiction': 12.9, 'neutral': 86.1, 'entailment': 1.1}, {'contradiction': 9.9, 'neutral': 89.7, 'entailment': 0.4}, {'contradiction': 0.1, 'neutral': 4.7, 'entailment': 95.2}, {'contradiction': 1.4, 'neutral': 58.7, 'entailment': 39.9}, {'contradiction': 28.6, 'neutral': 68.8, 'entailment': 2.6}]"
123,every day now another puff piece of muslims,0.5,bias,muslims,religion,prejudice towards muslims,"['neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 35.5, 'neutral': 59.2, 'entailment': 5.3}, {'contradiction': 84.6, 'neutral': 15.3, 'entailment': 0.1}, {'contradiction': 73.9, 'neutral': 25.8, 'entailment': 0.2}, {'contradiction': 28.6, 'neutral': 71.1, 'entailment': 0.3}, {'contradiction': 28.7, 'neutral': 65.6, 'entailment': 5.7}, {'contradiction': 24.6, 'neutral': 62.7, 'entailment': 12.7}, {'contradiction': 7.7, 'neutral': 92.2, 'entailment': 0.1}, {'contradiction': 31.0, 'neutral': 59.8, 'entailment': 9.3}, {'contradiction': 59.8, 'neutral': 36.1, 'entailment': 4.1}, {'contradiction': 18.6, 'neutral': 48.6, 'entailment': 32.8}, {'contradiction': 21.9, 'neutral': 78.0, 'entailment': 0.2}, {'contradiction': 41.1, 'neutral': 58.7, 'entailment': 0.2}, {'contradiction': 1.8, 'neutral': 97.6, 'entailment': 0.6}, {'contradiction': 1.5, 'neutral': 68.2, 'entailment': 30.3}, {'contradiction': 22.3, 'neutral': 74.1, 'entailment': 3.6}]"
124,Yes. There is only one religion that will kill you if you are not them. Radicalized extremist Islamists who have quite the Head Count no pun intended on mass murders of innocent nonIslamic people.      URL ,0.575,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'contradiction']","[{'contradiction': 13.1, 'neutral': 26.2, 'entailment': 60.7}, {'contradiction': 97.6, 'neutral': 2.4, 'entailment': 0.1}, {'contradiction': 95.2, 'neutral': 4.7, 'entailment': 0.1}, {'contradiction': 99.0, 'neutral': 1.0, 'entailment': 0.0}, {'contradiction': 73.7, 'neutral': 24.7, 'entailment': 1.7}, {'contradiction': 68.3, 'neutral': 30.9, 'entailment': 0.8}, {'contradiction': 55.7, 'neutral': 44.2, 'entailment': 0.1}, {'contradiction': 83.8, 'neutral': 16.0, 'entailment': 0.2}, {'contradiction': 87.7, 'neutral': 8.7, 'entailment': 3.7}, {'contradiction': 71.6, 'neutral': 3.8, 'entailment': 24.6}, {'contradiction': 10.9, 'neutral': 88.8, 'entailment': 0.3}, {'contradiction': 38.8, 'neutral': 60.9, 'entailment': 0.3}, {'contradiction': 0.4, 'neutral': 9.1, 'entailment': 90.5}, {'contradiction': 1.0, 'neutral': 17.4, 'entailment': 81.6}, {'contradiction': 69.9, 'neutral': 29.1, 'entailment': 1.0}]"
125,Islam frightens me when I think of my daughters future in an islamized Canada.  This is not an irrational fear not a phobia when you look at whats happening in the world today.,0.6,bias,muslims,religion,prejudice against muslims,"['neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'entailment', 'neutral']","[{'contradiction': 0.9, 'neutral': 96.7, 'entailment': 2.3}, {'contradiction': 83.8, 'neutral': 16.1, 'entailment': 0.1}, {'contradiction': 76.6, 'neutral': 23.3, 'entailment': 0.2}, {'contradiction': 3.9, 'neutral': 93.5, 'entailment': 2.7}, {'contradiction': 49.3, 'neutral': 49.0, 'entailment': 1.7}, {'contradiction': 11.3, 'neutral': 87.4, 'entailment': 1.2}, {'contradiction': 1.3, 'neutral': 98.2, 'entailment': 0.5}, {'contradiction': 89.3, 'neutral': 10.6, 'entailment': 0.1}, {'contradiction': 76.3, 'neutral': 21.1, 'entailment': 2.5}, {'contradiction': 33.6, 'neutral': 50.2, 'entailment': 16.2}, {'contradiction': 5.7, 'neutral': 94.0, 'entailment': 0.3}, {'contradiction': 6.0, 'neutral': 93.3, 'entailment': 0.7}, {'contradiction': 0.3, 'neutral': 85.1, 'entailment': 14.6}, {'contradiction': 1.2, 'neutral': 41.9, 'entailment': 56.8}, {'contradiction': 8.2, 'neutral': 91.5, 'entailment': 0.3}]"
126,15 year old kids especially Muslims know exactly what they are doing they know what blood tastes like and are in no way innocent. That young Muslim man  deserves incarceration and the punishment that is owed to him.   When resources in this world become scarce and but one piece of bread is left on the table the Muslim man will slit your throat to have it but the Christian man will make sure that the piece is shared amongst us all.,0.9,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'entailment', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral']","[{'contradiction': 17.0, 'neutral': 13.3, 'entailment': 69.7}, {'contradiction': 97.4, 'neutral': 2.3, 'entailment': 0.2}, {'contradiction': 98.8, 'neutral': 1.1, 'entailment': 0.1}, {'contradiction': 97.4, 'neutral': 2.4, 'entailment': 0.2}, {'contradiction': 13.1, 'neutral': 61.6, 'entailment': 25.3}, {'contradiction': 47.1, 'neutral': 46.3, 'entailment': 6.5}, {'contradiction': 59.9, 'neutral': 40.0, 'entailment': 0.1}, {'contradiction': 97.4, 'neutral': 2.2, 'entailment': 0.4}, {'contradiction': 27.8, 'neutral': 33.2, 'entailment': 39.0}, {'contradiction': 9.5, 'neutral': 9.7, 'entailment': 80.8}, {'contradiction': 24.8, 'neutral': 74.5, 'entailment': 0.7}, {'contradiction': 46.6, 'neutral': 52.4, 'entailment': 0.9}, {'contradiction': 1.1, 'neutral': 6.6, 'entailment': 92.3}, {'contradiction': 0.5, 'neutral': 14.4, 'entailment': 85.1}, {'contradiction': 32.0, 'neutral': 62.9, 'entailment': 5.1}]"
127,First: M103 was first proposed in Dec 2016 prior to the shootings in Quebec.  Second: All Canadians are no more responsible for the  tragic shooting in Quebec by a deranged lone wolf than moderate muslims are responsible for the acts of ISIS.,0.6,bias,nuslims,religion,prejudice against religion,"['entailment', 'contradiction', 'contradiction', 'neutral', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 8.1, 'neutral': 19.2, 'entailment': 72.7}, {'contradiction': 80.6, 'neutral': 18.6, 'entailment': 0.8}, {'contradiction': 61.1, 'neutral': 38.5, 'entailment': 0.4}, {'contradiction': 19.6, 'neutral': 79.1, 'entailment': 1.3}, {'contradiction': 14.0, 'neutral': 13.4, 'entailment': 72.6}, {'contradiction': 51.5, 'neutral': 34.5, 'entailment': 14.0}, {'contradiction': 23.2, 'neutral': 76.2, 'entailment': 0.6}, {'contradiction': 60.9, 'neutral': 38.0, 'entailment': 1.0}, {'contradiction': 57.8, 'neutral': 19.6, 'entailment': 22.6}, {'contradiction': 30.2, 'neutral': 33.6, 'entailment': 36.2}, {'contradiction': 11.6, 'neutral': 87.1, 'entailment': 1.3}, {'contradiction': 8.3, 'neutral': 89.8, 'entailment': 1.9}, {'contradiction': 4.5, 'neutral': 52.6, 'entailment': 43.0}, {'contradiction': 3.9, 'neutral': 55.3, 'entailment': 40.8}, {'contradiction': 31.3, 'neutral': 67.1, 'entailment': 1.6}]"
128,So let me get this right.  It will be still OK for me to slag Catholics Jews Hindus and Seventhday Adventists  but Islam  is right out.,0.7,bias,"catholics,jews,hindus,muslims",religion,"prejudice against catholics,jews,hindus and towards islam","['neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","[{'contradiction': 23.4, 'neutral': 50.5, 'entailment': 26.1}, {'contradiction': 95.9, 'neutral': 2.7, 'entailment': 1.4}, {'contradiction': 64.2, 'neutral': 27.3, 'entailment': 8.5}, {'contradiction': 8.1, 'neutral': 90.6, 'entailment': 1.3}, {'contradiction': 62.5, 'neutral': 34.4, 'entailment': 3.0}, {'contradiction': 29.7, 'neutral': 63.5, 'entailment': 6.8}, {'contradiction': 0.8, 'neutral': 95.6, 'entailment': 3.6}, {'contradiction': 40.4, 'neutral': 56.7, 'entailment': 2.9}, {'contradiction': 28.9, 'neutral': 46.2, 'entailment': 24.9}, {'contradiction': 62.5, 'neutral': 21.7, 'entailment': 15.8}, {'contradiction': 8.0, 'neutral': 81.2, 'entailment': 10.8}, {'contradiction': 8.3, 'neutral': 89.9, 'entailment': 1.8}, {'contradiction': 3.0, 'neutral': 95.4, 'entailment': 1.6}, {'contradiction': 4.8, 'neutral': 58.3, 'entailment': 36.8}, {'contradiction': 27.5, 'neutral': 70.6, 'entailment': 1.9}]"
129,Dylann Roof is an obviously insane mentally retarded person that the MSM is pushing as The one that speaks for all White Americans while this is just another in a long line of Muslim attacks on America.,0.576271186,bias,muslims,religion,prejudice against muslims,"['entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'neutral', 'entailment', 'entailment', 'neutral']","[{'contradiction': 17.4, 'neutral': 27.6, 'entailment': 55.0}, {'contradiction': 88.3, 'neutral': 11.2, 'entailment': 0.5}, {'contradiction': 84.6, 'neutral': 15.0, 'entailment': 0.4}, {'contradiction': 72.9, 'neutral': 26.8, 'entailment': 0.3}, {'contradiction': 83.8, 'neutral': 13.7, 'entailment': 2.6}, {'contradiction': 89.2, 'neutral': 9.4, 'entailment': 1.4}, {'contradiction': 28.5, 'neutral': 71.2, 'entailment': 0.3}, {'contradiction': 89.5, 'neutral': 10.0, 'entailment': 0.4}, {'contradiction': 67.2, 'neutral': 27.0, 'entailment': 5.8}, {'contradiction': 46.1, 'neutral': 39.4, 'entailment': 14.4}, {'contradiction': 16.4, 'neutral': 83.2, 'entailment': 0.4}, {'contradiction': 27.2, 'neutral': 72.4, 'entailment': 0.4}, {'contradiction': 4.1, 'neutral': 42.0, 'entailment': 53.9}, {'contradiction': 3.8, 'neutral': 34.8, 'entailment': 61.4}, {'contradiction': 48.0, 'neutral': 50.1, 'entailment': 1.9}]"
130,Burka and Niquab is not religious practice. It is not part of Islam. It is part of Arabic culture which is violation of women right. Only poor and uneducated Muslim people are being manipulated by radical Mullah and Imam.,0.6,bias,"muslims,women","religion,gender",prejudice against muslims and towards women,"['neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 27.0, 'neutral': 58.5, 'entailment': 14.5}, {'contradiction': 77.9, 'neutral': 19.1, 'entailment': 3.0}, {'contradiction': 84.4, 'neutral': 14.2, 'entailment': 1.4}, {'contradiction': 45.5, 'neutral': 52.6, 'entailment': 2.0}, {'contradiction': 93.4, 'neutral': 6.1, 'entailment': 0.5}, {'contradiction': 31.5, 'neutral': 66.0, 'entailment': 2.5}, {'contradiction': 3.4, 'neutral': 90.6, 'entailment': 6.0}, {'contradiction': 88.3, 'neutral': 11.1, 'entailment': 0.6}, {'contradiction': 42.6, 'neutral': 43.0, 'entailment': 14.4}, {'contradiction': 52.2, 'neutral': 26.2, 'entailment': 21.6}, {'contradiction': 4.7, 'neutral': 94.6, 'entailment': 0.6}, {'contradiction': 6.5, 'neutral': 85.9, 'entailment': 7.6}, {'contradiction': 56.1, 'neutral': 35.5, 'entailment': 8.4}, {'contradiction': 59.0, 'neutral': 32.3, 'entailment': 8.7}, {'contradiction': 81.4, 'neutral': 18.0, 'entailment': 0.6}]"
