,comment_text,identity_attack_x,bias,target,category,rationale,labels,probabilities
164,Cut em loose And tell the immigrants to go to China or Russia.,0.5,bias,"china,russia",race,prejudice against china and russia,"['entailment', 'neutral', 'entailment', 'entailment', 'contradiction', 'neutral', 'entailment', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'entailment', 'entailment', 'entailment']","[{'contradiction': 3.3, 'neutral': 31.4, 'entailment': 65.3}, {'contradiction': 16.0, 'neutral': 51.5, 'entailment': 32.5}, {'contradiction': 10.1, 'neutral': 29.5, 'entailment': 60.4}, {'contradiction': 18.9, 'neutral': 29.1, 'entailment': 52.0}, {'contradiction': 71.5, 'neutral': 8.7, 'entailment': 19.8}, {'contradiction': 1.7, 'neutral': 55.3, 'entailment': 42.9}, {'contradiction': 0.6, 'neutral': 14.1, 'entailment': 85.3}, {'contradiction': 23.5, 'neutral': 46.7, 'entailment': 29.8}, {'contradiction': 21.7, 'neutral': 44.0, 'entailment': 34.3}, {'contradiction': 44.5, 'neutral': 42.8, 'entailment': 12.6}, {'contradiction': 1.4, 'neutral': 53.2, 'entailment': 45.5}, {'contradiction': 2.7, 'neutral': 8.4, 'entailment': 88.9}, {'contradiction': 2.2, 'neutral': 6.6, 'entailment': 91.2}, {'contradiction': 0.9, 'neutral': 2.5, 'entailment': 96.6}, {'contradiction': 5.3, 'neutral': 29.8, 'entailment': 64.9}]"
165,I dont think you can ever speak for black people when you say they wont be offended so best not to try.,0.5,bias,blacks,race,prejudice against blacks,"['neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 2.7, 'neutral': 54.9, 'entailment': 42.4}, {'contradiction': 9.7, 'neutral': 79.5, 'entailment': 10.8}, {'contradiction': 68.3, 'neutral': 28.3, 'entailment': 3.3}, {'contradiction': 45.3, 'neutral': 46.6, 'entailment': 8.1}, {'contradiction': 88.4, 'neutral': 11.3, 'entailment': 0.3}, {'contradiction': 19.1, 'neutral': 79.8, 'entailment': 1.2}, {'contradiction': 11.2, 'neutral': 44.8, 'entailment': 44.0}, {'contradiction': 42.7, 'neutral': 42.2, 'entailment': 15.0}, {'contradiction': 70.0, 'neutral': 14.6, 'entailment': 15.4}, {'contradiction': 54.6, 'neutral': 42.6, 'entailment': 2.8}, {'contradiction': 1.8, 'neutral': 97.2, 'entailment': 1.1}, {'contradiction': 85.8, 'neutral': 8.0, 'entailment': 6.2}, {'contradiction': 75.2, 'neutral': 23.8, 'entailment': 1.0}, {'contradiction': 53.0, 'neutral': 18.6, 'entailment': 28.4}, {'contradiction': 5.2, 'neutral': 21.4, 'entailment': 73.4}]"
166,What really bothers me is all these folks complaining that Blacks are excluded from high performing whit schools ..... why dont the Black Families create a high performing Black School that whites wish  to attend?,0.539473684,bias,blacks,race,prejudice against blacks to whites,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'entailment']","[{'contradiction': 11.4, 'neutral': 77.2, 'entailment': 11.4}, {'contradiction': 65.2, 'neutral': 31.4, 'entailment': 3.3}, {'contradiction': 88.3, 'neutral': 9.6, 'entailment': 2.1}, {'contradiction': 69.8, 'neutral': 18.2, 'entailment': 12.0}, {'contradiction': 97.7, 'neutral': 2.2, 'entailment': 0.1}, {'contradiction': 67.6, 'neutral': 31.8, 'entailment': 0.5}, {'contradiction': 27.3, 'neutral': 48.6, 'entailment': 24.1}, {'contradiction': 36.7, 'neutral': 35.0, 'entailment': 28.3}, {'contradiction': 47.8, 'neutral': 19.2, 'entailment': 33.0}, {'contradiction': 67.7, 'neutral': 31.5, 'entailment': 0.9}, {'contradiction': 22.9, 'neutral': 70.5, 'entailment': 6.7}, {'contradiction': 94.0, 'neutral': 3.4, 'entailment': 2.5}, {'contradiction': 77.8, 'neutral': 21.4, 'entailment': 0.8}, {'contradiction': 11.1, 'neutral': 5.6, 'entailment': 83.3}, {'contradiction': 12.3, 'neutral': 31.5, 'entailment': 56.2}]"
167,Damn Russians did it againhacked another one,0.7375,bias,russians,race,prejudice against russians,"['entailment', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'contradiction', 'neutral']","[{'contradiction': 0.1, 'neutral': 4.8, 'entailment': 95.1}, {'contradiction': 6.3, 'neutral': 76.3, 'entailment': 17.3}, {'contradiction': 27.1, 'neutral': 53.8, 'entailment': 19.1}, {'contradiction': 14.3, 'neutral': 59.3, 'entailment': 26.4}, {'contradiction': 68.6, 'neutral': 31.3, 'entailment': 0.2}, {'contradiction': 13.7, 'neutral': 86.1, 'entailment': 0.2}, {'contradiction': 1.0, 'neutral': 40.8, 'entailment': 58.2}, {'contradiction': 54.9, 'neutral': 39.7, 'entailment': 5.4}, {'contradiction': 22.4, 'neutral': 72.5, 'entailment': 5.1}, {'contradiction': 8.6, 'neutral': 86.2, 'entailment': 5.2}, {'contradiction': 0.9, 'neutral': 98.8, 'entailment': 0.3}, {'contradiction': 35.1, 'neutral': 64.0, 'entailment': 0.9}, {'contradiction': 70.5, 'neutral': 29.0, 'entailment': 0.5}, {'contradiction': 89.4, 'neutral': 9.4, 'entailment': 1.2}, {'contradiction': 27.1, 'neutral': 64.4, 'entailment': 8.5}]"
168,This country has been a giant affirmative action program for white folks that Europe didnt need or want. You have never been judged solely on merit. If a white man cant make it here he is just a loser. I dont miss the good old days when any white man could get away with murdering black people in church. Your greatest achievement was managing to be born white.,0.8,bias,whites,race,prejudice against whites,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 1.0, 'neutral': 8.0, 'entailment': 91.0}, {'contradiction': 12.4, 'neutral': 14.6, 'entailment': 73.0}, {'contradiction': 96.5, 'neutral': 2.6, 'entailment': 1.0}, {'contradiction': 28.9, 'neutral': 13.0, 'entailment': 58.2}, {'contradiction': 99.0, 'neutral': 0.8, 'entailment': 0.2}, {'contradiction': 88.5, 'neutral': 11.3, 'entailment': 0.2}, {'contradiction': 40.7, 'neutral': 27.7, 'entailment': 31.6}, {'contradiction': 69.6, 'neutral': 9.7, 'entailment': 20.7}, {'contradiction': 5.6, 'neutral': 4.5, 'entailment': 89.9}, {'contradiction': 88.7, 'neutral': 10.5, 'entailment': 0.8}, {'contradiction': 25.9, 'neutral': 65.6, 'entailment': 8.5}, {'contradiction': 99.4, 'neutral': 0.4, 'entailment': 0.2}, {'contradiction': 97.8, 'neutral': 1.6, 'entailment': 0.5}, {'contradiction': 99.4, 'neutral': 0.2, 'entailment': 0.4}, {'contradiction': 8.5, 'neutral': 16.2, 'entailment': 75.3}]"
169,There is nothing to heal as I see it. A disgusting filthy P I G has been elected president and there are plenty of uneducated whites that are proud they voted for this P I G. I personally dont have time for disgusting P I G S or uneducated whites who vote for P I G S.,0.5,bias,whites,race,prejudice against whites,"['entailment', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'entailment', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 1.1, 'neutral': 17.8, 'entailment': 81.1}, {'contradiction': 11.7, 'neutral': 56.2, 'entailment': 32.1}, {'contradiction': 40.6, 'neutral': 47.0, 'entailment': 12.4}, {'contradiction': 8.0, 'neutral': 87.8, 'entailment': 4.1}, {'contradiction': 62.3, 'neutral': 35.9, 'entailment': 1.8}, {'contradiction': 4.0, 'neutral': 93.5, 'entailment': 2.5}, {'contradiction': 0.9, 'neutral': 32.9, 'entailment': 66.2}, {'contradiction': 36.2, 'neutral': 40.4, 'entailment': 23.4}, {'contradiction': 43.1, 'neutral': 19.4, 'entailment': 37.5}, {'contradiction': 33.5, 'neutral': 57.7, 'entailment': 8.8}, {'contradiction': 0.8, 'neutral': 79.3, 'entailment': 19.9}, {'contradiction': 12.9, 'neutral': 47.6, 'entailment': 39.4}, {'contradiction': 13.0, 'neutral': 82.1, 'entailment': 4.9}, {'contradiction': 58.9, 'neutral': 18.2, 'entailment': 22.9}, {'contradiction': 5.8, 'neutral': 33.5, 'entailment': 60.8}]"
170,Why are Mexicans always stabbing and shooting each other?,0.528571429,bias,mexicans,race,prejudice against mexicans,"['entailment', 'entailment', 'entailment', 'entailment', 'neutral', 'neutral', 'entailment', 'contradiction', 'contradiction', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 0.1, 'neutral': 1.5, 'entailment': 98.5}, {'contradiction': 0.1, 'neutral': 2.1, 'entailment': 97.8}, {'contradiction': 16.6, 'neutral': 39.2, 'entailment': 44.2}, {'contradiction': 3.8, 'neutral': 16.8, 'entailment': 79.4}, {'contradiction': 32.8, 'neutral': 61.5, 'entailment': 5.7}, {'contradiction': 26.6, 'neutral': 72.9, 'entailment': 0.5}, {'contradiction': 0.6, 'neutral': 13.3, 'entailment': 86.2}, {'contradiction': 45.3, 'neutral': 32.9, 'entailment': 21.8}, {'contradiction': 64.3, 'neutral': 16.0, 'entailment': 19.7}, {'contradiction': 25.3, 'neutral': 61.2, 'entailment': 13.5}, {'contradiction': 1.5, 'neutral': 94.0, 'entailment': 4.5}, {'contradiction': 31.2, 'neutral': 58.4, 'entailment': 10.4}, {'contradiction': 4.7, 'neutral': 93.4, 'entailment': 1.8}, {'contradiction': 93.6, 'neutral': 4.6, 'entailment': 1.8}, {'contradiction': 1.5, 'neutral': 20.9, 'entailment': 77.7}]"
171,It was a murdersuicide the husband murdered his wife and killed himself. The kids werent targeted but one got killed for standing too close to the teacher. Both adults were black by the way and I doubt if NRA had anything to do with this. Clearly a mental health case all the way.,0.5,bias,blacks,race,prejudice against blacks,"['entailment', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction']","[{'contradiction': 2.8, 'neutral': 4.8, 'entailment': 92.4}, {'contradiction': 3.9, 'neutral': 11.3, 'entailment': 84.8}, {'contradiction': 82.7, 'neutral': 6.0, 'entailment': 11.2}, {'contradiction': 60.2, 'neutral': 16.8, 'entailment': 23.0}, {'contradiction': 94.6, 'neutral': 5.0, 'entailment': 0.3}, {'contradiction': 76.2, 'neutral': 23.8, 'entailment': 0.0}, {'contradiction': 23.9, 'neutral': 41.6, 'entailment': 34.5}, {'contradiction': 81.5, 'neutral': 15.4, 'entailment': 3.1}, {'contradiction': 79.6, 'neutral': 14.7, 'entailment': 5.8}, {'contradiction': 60.2, 'neutral': 38.1, 'entailment': 1.7}, {'contradiction': 19.2, 'neutral': 79.6, 'entailment': 1.2}, {'contradiction': 87.2, 'neutral': 12.0, 'entailment': 0.8}, {'contradiction': 83.2, 'neutral': 16.3, 'entailment': 0.5}, {'contradiction': 97.7, 'neutral': 1.9, 'entailment': 0.3}, {'contradiction': 49.3, 'neutral': 34.5, 'entailment': 16.2}]"
172,Im an agnostic these days but I have been Baptized twice. Ive met millions of Christians on three continents. Many of them are nice people. I find Lutherans in Scandinavia to generally be humble. One thing I know for sure Christianity in this country does not prevent racism. The most segregated time of the week is Sunday morning. Most white Christians like it that way. The KKK is a Christian organization.,0.6,bias,"whites,christians","race,religion",prejudice against whites and christians,"['entailment', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 4.1, 'neutral': 34.1, 'entailment': 61.9}, {'contradiction': 43.7, 'neutral': 48.1, 'entailment': 8.1}, {'contradiction': 89.1, 'neutral': 8.0, 'entailment': 2.8}, {'contradiction': 4.7, 'neutral': 77.2, 'entailment': 18.0}, {'contradiction': 96.0, 'neutral': 2.9, 'entailment': 1.1}, {'contradiction': 11.8, 'neutral': 87.4, 'entailment': 0.8}, {'contradiction': 10.2, 'neutral': 49.8, 'entailment': 40.0}, {'contradiction': 27.5, 'neutral': 38.1, 'entailment': 34.4}, {'contradiction': 5.2, 'neutral': 19.0, 'entailment': 75.9}, {'contradiction': 89.1, 'neutral': 10.4, 'entailment': 0.4}, {'contradiction': 5.4, 'neutral': 88.8, 'entailment': 5.8}, {'contradiction': 62.9, 'neutral': 31.6, 'entailment': 5.4}, {'contradiction': 77.2, 'neutral': 19.3, 'entailment': 3.5}, {'contradiction': 77.3, 'neutral': 11.4, 'entailment': 11.3}, {'contradiction': 6.7, 'neutral': 16.9, 'entailment': 76.4}]"
173,You are minimizing a fascistracist event in history That  means you are a supporter of racism. You are probably a White male republican I presume ?,0.5,bias,"whites,republicans,men","race,political,gender",prejudice against white republican men,"['entailment', 'neutral', 'contradiction', 'neutral', 'contradiction', 'neutral', 'neutral', 'neutral', 'entailment', 'contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 1.2, 'neutral': 14.8, 'entailment': 84.0}, {'contradiction': 21.6, 'neutral': 51.4, 'entailment': 27.0}, {'contradiction': 83.6, 'neutral': 12.2, 'entailment': 4.2}, {'contradiction': 0.9, 'neutral': 51.5, 'entailment': 47.6}, {'contradiction': 93.2, 'neutral': 6.4, 'entailment': 0.4}, {'contradiction': 36.9, 'neutral': 62.8, 'entailment': 0.3}, {'contradiction': 3.6, 'neutral': 50.6, 'entailment': 45.8}, {'contradiction': 18.3, 'neutral': 50.6, 'entailment': 31.0}, {'contradiction': 6.7, 'neutral': 14.0, 'entailment': 79.3}, {'contradiction': 77.6, 'neutral': 20.8, 'entailment': 1.6}, {'contradiction': 10.1, 'neutral': 87.9, 'entailment': 2.0}, {'contradiction': 60.4, 'neutral': 31.0, 'entailment': 8.5}, {'contradiction': 41.2, 'neutral': 56.9, 'entailment': 1.8}, {'contradiction': 53.5, 'neutral': 23.0, 'entailment': 23.5}, {'contradiction': 2.1, 'neutral': 8.9, 'entailment': 89.0}]"
174,Too bad white men seem to be above the law.,0.614285714,bias,whites,race,prejudice against whites,"['entailment', 'neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 1.1, 'neutral': 11.7, 'entailment': 87.3}, {'contradiction': 6.6, 'neutral': 60.6, 'entailment': 32.8}, {'contradiction': 94.8, 'neutral': 3.6, 'entailment': 1.5}, {'contradiction': 16.9, 'neutral': 69.7, 'entailment': 13.3}, {'contradiction': 97.5, 'neutral': 2.3, 'entailment': 0.2}, {'contradiction': 54.2, 'neutral': 45.3, 'entailment': 0.5}, {'contradiction': 2.0, 'neutral': 33.6, 'entailment': 64.5}, {'contradiction': 42.6, 'neutral': 30.4, 'entailment': 27.0}, {'contradiction': 65.9, 'neutral': 10.6, 'entailment': 23.6}, {'contradiction': 61.3, 'neutral': 34.7, 'entailment': 4.0}, {'contradiction': 23.4, 'neutral': 73.4, 'entailment': 3.2}, {'contradiction': 69.3, 'neutral': 15.6, 'entailment': 15.0}, {'contradiction': 90.3, 'neutral': 8.6, 'entailment': 1.2}, {'contradiction': 66.0, 'neutral': 12.0, 'entailment': 22.0}, {'contradiction': 7.3, 'neutral': 34.2, 'entailment': 58.5}]"
175,trump should single the white nationalists out  just like obama should have singled out BLM for their violence.,0.833333333,bias,"whites,blacks",race,prejudice towards blacks and whites,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'entailment', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 0.2, 'neutral': 2.9, 'entailment': 96.9}, {'contradiction': 0.1, 'neutral': 1.4, 'entailment': 98.5}, {'contradiction': 89.2, 'neutral': 6.6, 'entailment': 4.2}, {'contradiction': 3.9, 'neutral': 10.3, 'entailment': 85.8}, {'contradiction': 99.7, 'neutral': 0.2, 'entailment': 0.1}, {'contradiction': 98.7, 'neutral': 1.2, 'entailment': 0.1}, {'contradiction': 0.2, 'neutral': 11.3, 'entailment': 88.6}, {'contradiction': 55.8, 'neutral': 28.4, 'entailment': 15.8}, {'contradiction': 41.3, 'neutral': 15.5, 'entailment': 43.1}, {'contradiction': 72.5, 'neutral': 26.5, 'entailment': 1.0}, {'contradiction': 1.2, 'neutral': 96.8, 'entailment': 2.0}, {'contradiction': 12.1, 'neutral': 9.3, 'entailment': 78.5}, {'contradiction': 98.4, 'neutral': 1.4, 'entailment': 0.2}, {'contradiction': 95.7, 'neutral': 2.0, 'entailment': 2.2}, {'contradiction': 1.5, 'neutral': 13.3, 'entailment': 85.2}]"
176,Definitely need to build a wall. Mexico doesnt want our natural born white loonies who walk into a church and murder 26 people in their country.,0.581081081,bias,whites,race,prejudice against whites,"['entailment', 'entailment', 'contradiction', 'entailment', 'entailment', 'neutral', 'entailment', 'contradiction', 'contradiction', 'neutral', 'neutral', 'entailment', 'contradiction', 'entailment', 'entailment']","[{'contradiction': 0.1, 'neutral': 1.5, 'entailment': 98.4}, {'contradiction': 0.5, 'neutral': 4.2, 'entailment': 95.2}, {'contradiction': 40.8, 'neutral': 35.7, 'entailment': 23.5}, {'contradiction': 11.9, 'neutral': 15.9, 'entailment': 72.2}, {'contradiction': 39.7, 'neutral': 11.0, 'entailment': 49.3}, {'contradiction': 45.3, 'neutral': 45.6, 'entailment': 9.1}, {'contradiction': 1.3, 'neutral': 20.6, 'entailment': 78.1}, {'contradiction': 49.1, 'neutral': 30.5, 'entailment': 20.4}, {'contradiction': 85.4, 'neutral': 4.0, 'entailment': 10.5}, {'contradiction': 35.3, 'neutral': 43.9, 'entailment': 20.7}, {'contradiction': 5.3, 'neutral': 83.2, 'entailment': 11.4}, {'contradiction': 26.5, 'neutral': 12.7, 'entailment': 60.9}, {'contradiction': 79.4, 'neutral': 11.6, 'entailment': 9.0}, {'contradiction': 32.6, 'neutral': 10.0, 'entailment': 57.4}, {'contradiction': 11.1, 'neutral': 26.6, 'entailment': 62.4}]"
177,Black men a responsible for 60 of murders.  How many are deer responsible for?,0.802631579,bias,blacks,race,prejudice against blacks,"['entailment', 'entailment', 'entailment', 'neutral', 'contradiction', 'contradiction', 'entailment', 'neutral', 'neutral', 'neutral', 'neutral', 'contradiction', 'neutral', 'contradiction', 'entailment']","[{'contradiction': 0.6, 'neutral': 1.9, 'entailment': 97.5}, {'contradiction': 0.8, 'neutral': 14.5, 'entailment': 84.7}, {'contradiction': 1.7, 'neutral': 3.4, 'entailment': 94.9}, {'contradiction': 20.2, 'neutral': 66.0, 'entailment': 13.9}, {'contradiction': 94.8, 'neutral': 5.1, 'entailment': 0.1}, {'contradiction': 76.6, 'neutral': 23.3, 'entailment': 0.1}, {'contradiction': 0.8, 'neutral': 25.4, 'entailment': 73.9}, {'contradiction': 32.1, 'neutral': 58.2, 'entailment': 9.8}, {'contradiction': 15.2, 'neutral': 65.6, 'entailment': 19.2}, {'contradiction': 37.6, 'neutral': 61.5, 'entailment': 0.9}, {'contradiction': 3.5, 'neutral': 93.8, 'entailment': 2.7}, {'contradiction': 69.6, 'neutral': 29.8, 'entailment': 0.6}, {'contradiction': 46.7, 'neutral': 52.6, 'entailment': 0.8}, {'contradiction': 98.5, 'neutral': 1.0, 'entailment': 0.5}, {'contradiction': 4.3, 'neutral': 47.5, 'entailment': 48.2}]"
178,This is a problem for gay people not for Canadians.,1.0,bias,"gays,canadians","lgbtq,race",prejudice towards gays and canadians,"['neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction']","[{'contradiction': 6.2, 'neutral': 53.8, 'entailment': 40.0}, {'contradiction': 60.3, 'neutral': 31.7, 'entailment': 8.0}, {'contradiction': 86.4, 'neutral': 9.5, 'entailment': 4.1}, {'contradiction': 40.5, 'neutral': 53.4, 'entailment': 6.1}, {'contradiction': 66.7, 'neutral': 31.1, 'entailment': 2.2}, {'contradiction': 46.8, 'neutral': 52.0, 'entailment': 1.3}, {'contradiction': 9.4, 'neutral': 41.9, 'entailment': 48.8}, {'contradiction': 57.3, 'neutral': 28.7, 'entailment': 14.1}, {'contradiction': 50.3, 'neutral': 37.7, 'entailment': 12.0}, {'contradiction': 78.4, 'neutral': 20.6, 'entailment': 1.0}, {'contradiction': 13.9, 'neutral': 83.8, 'entailment': 2.2}, {'contradiction': 85.2, 'neutral': 12.0, 'entailment': 2.8}, {'contradiction': 69.3, 'neutral': 29.3, 'entailment': 1.4}, {'contradiction': 22.8, 'neutral': 25.5, 'entailment': 51.6}, {'contradiction': 80.9, 'neutral': 15.8, 'entailment': 3.3}]"
179,You prove my point Andi... liberals are allowed to attack a black mans beliefs and policies but if a conservative does the same thing she is derided as racist.,0.6,bias,"liberals,blacks,conservatives","political,race",prejudice against blacks and political parties,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 8.6, 'neutral': 75.8, 'entailment': 15.6}, {'contradiction': 48.1, 'neutral': 47.4, 'entailment': 4.5}, {'contradiction': 82.9, 'neutral': 15.4, 'entailment': 1.8}, {'contradiction': 59.9, 'neutral': 28.7, 'entailment': 11.4}, {'contradiction': 91.6, 'neutral': 8.2, 'entailment': 0.2}, {'contradiction': 80.6, 'neutral': 19.3, 'entailment': 0.1}, {'contradiction': 21.3, 'neutral': 66.7, 'entailment': 11.9}, {'contradiction': 68.2, 'neutral': 27.4, 'entailment': 4.4}, {'contradiction': 56.2, 'neutral': 20.6, 'entailment': 23.2}, {'contradiction': 68.4, 'neutral': 30.6, 'entailment': 1.0}, {'contradiction': 7.2, 'neutral': 90.6, 'entailment': 2.1}, {'contradiction': 90.9, 'neutral': 6.9, 'entailment': 2.1}, {'contradiction': 87.1, 'neutral': 12.2, 'entailment': 0.8}, {'contradiction': 95.5, 'neutral': 2.9, 'entailment': 1.6}, {'contradiction': 25.2, 'neutral': 31.5, 'entailment': 43.3}]"
180,MRichards  Evidence? You want evidence? ..... Obviously you know nothing of what is happening in the USA and the illegal Mexicans hiding and dealing in drugs as part of the Mexican drug cartels distribution networks.   All the Mexican illegals arent drug runners... some are fleeing from getting killed by drug lords some are pimps and some are criminals escaping Mexican justice.... and some I assume are good people but most are bad people.... believe it   p.s. Mexico is a narcostate ....,0.690140845,bias,mexicans,race,prejudice against mexicans,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 2.7, 'neutral': 10.4, 'entailment': 86.9}, {'contradiction': 20.1, 'neutral': 29.9, 'entailment': 50.0}, {'contradiction': 52.0, 'neutral': 19.2, 'entailment': 28.8}, {'contradiction': 12.5, 'neutral': 20.2, 'entailment': 67.3}, {'contradiction': 89.5, 'neutral': 8.4, 'entailment': 2.1}, {'contradiction': 36.9, 'neutral': 62.6, 'entailment': 0.5}, {'contradiction': 5.6, 'neutral': 17.6, 'entailment': 76.8}, {'contradiction': 60.8, 'neutral': 15.1, 'entailment': 24.2}, {'contradiction': 65.3, 'neutral': 8.2, 'entailment': 26.5}, {'contradiction': 71.8, 'neutral': 23.8, 'entailment': 4.4}, {'contradiction': 14.8, 'neutral': 82.0, 'entailment': 3.2}, {'contradiction': 75.9, 'neutral': 18.9, 'entailment': 5.2}, {'contradiction': 72.6, 'neutral': 23.9, 'entailment': 3.5}, {'contradiction': 90.6, 'neutral': 4.1, 'entailment': 5.2}, {'contradiction': 15.9, 'neutral': 20.0, 'entailment': 64.1}]"
181,You mean like how they are taught by black thugs since those black fathers are missing or how far too many young men and women are indoctrinated in the strict version of Islam and Sharia Law. Any thoughts about those people or are they off limits because of color or religion.  They are according to dishonest PC  cowardly liberals,0.675,bias,"blacks,muslims","race,religion",prejudice against blacks and muslims,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral', 'contradiction', 'contradiction', 'entailment', 'contradiction']","[{'contradiction': 4.3, 'neutral': 32.6, 'entailment': 63.1}, {'contradiction': 1.6, 'neutral': 11.0, 'entailment': 87.4}, {'contradiction': 90.6, 'neutral': 7.3, 'entailment': 2.1}, {'contradiction': 6.8, 'neutral': 20.6, 'entailment': 72.6}, {'contradiction': 68.9, 'neutral': 27.3, 'entailment': 3.9}, {'contradiction': 68.0, 'neutral': 31.6, 'entailment': 0.5}, {'contradiction': 21.5, 'neutral': 41.3, 'entailment': 37.2}, {'contradiction': 55.6, 'neutral': 35.5, 'entailment': 8.9}, {'contradiction': 70.1, 'neutral': 13.5, 'entailment': 16.4}, {'contradiction': 90.0, 'neutral': 9.3, 'entailment': 0.7}, {'contradiction': 18.1, 'neutral': 76.7, 'entailment': 5.2}, {'contradiction': 62.1, 'neutral': 24.8, 'entailment': 13.1}, {'contradiction': 59.0, 'neutral': 34.7, 'entailment': 6.3}, {'contradiction': 37.5, 'neutral': 12.9, 'entailment': 49.6}, {'contradiction': 42.7, 'neutral': 37.5, 'entailment': 19.8}]"
182,Where are all the black lives matter people ???????Black guy tries to kill a guy working a honest 95 and they aint around ???,0.671428571,bias,blacks,race,prejudice against blacks,"['entailment', 'entailment', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'entailment', 'contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction', 'contradiction', 'entailment']","[{'contradiction': 0.3, 'neutral': 6.7, 'entailment': 93.0}, {'contradiction': 0.6, 'neutral': 8.6, 'entailment': 90.7}, {'contradiction': 86.0, 'neutral': 12.3, 'entailment': 1.7}, {'contradiction': 24.4, 'neutral': 20.1, 'entailment': 55.5}, {'contradiction': 96.7, 'neutral': 3.2, 'entailment': 0.2}, {'contradiction': 94.4, 'neutral': 5.5, 'entailment': 0.1}, {'contradiction': 1.0, 'neutral': 28.4, 'entailment': 70.6}, {'contradiction': 65.8, 'neutral': 23.1, 'entailment': 11.1}, {'contradiction': 59.6, 'neutral': 17.7, 'entailment': 22.7}, {'contradiction': 40.7, 'neutral': 54.8, 'entailment': 4.5}, {'contradiction': 27.8, 'neutral': 65.8, 'entailment': 6.4}, {'contradiction': 97.2, 'neutral': 2.2, 'entailment': 0.6}, {'contradiction': 92.3, 'neutral': 7.0, 'entailment': 0.7}, {'contradiction': 83.4, 'neutral': 8.2, 'entailment': 8.4}, {'contradiction': 15.2, 'neutral': 32.0, 'entailment': 52.8}]"
